timestamp,elapsed_s,linear_x,angular_z
1773717236.013,51.11,0.2000,0.0000
1773717236.052,51.15,0.2000,0.0000
1773717236.103,51.20,0.2000,0.0000
1773717236.153,51.25,0.2000,0.0000
1773717236.215,51.31,0.2000,0.0000
1773717236.247,51.35,0.2000,0.0000
1773717236.277,51.38,0.2000,0.0000
1773717236.328,51.43,0.2000,0.0000
1773717236.370,51.47,0.2000,0.0000
1773717236.421,51.52,0.2000,0.0000
1773717236.458,51.56,0.2000,0.0000
1773717236.492,51.59,0.2000,0.0000
1773717236.521,51.62,0.2000,0.0000
1773717236.570,51.67,0.2000,0.0000
1773717236.606,51.70,0.2000,0.0000
1773717236.649,51.75,0.2000,0.0000
1773717236.698,51.80,0.2000,0.0000
1773717236.724,51.82,0.2000,0.0000
1773717236.758,51.86,0.2000,0.0000
1773717236.848,51.95,0.2000,0.0000
1773717236.863,51.96,0.2000,0.0000
1773717236.891,51.99,0.2000,0.0000
1773717236.939,52.04,0.2000,0.0000
1773717236.976,52.08,0.2000,0.0000
1773717237.003,52.10,0.2000,0.0000
1773717237.049,52.15,0.2000,0.0000
1773717237.083,52.18,0.2000,0.0000
1773717237.140,52.24,0.2000,0.0000
1773717237.178,52.28,0.2000,0.0000
1773717237.217,52.32,0.2000,0.0000
1773717237.250,52.35,0.2000,0.0000
1773717237.288,52.39,0.2000,0.0000
1773717237.318,52.42,0.2000,0.0000
1773717237.357,52.46,0.2000,0.0000
1773717237.391,52.49,0.2000,0.0000
1773717237.449,52.55,0.2000,0.0000
1773717237.472,52.57,0.2000,0.0000
1773717237.531,52.63,0.2000,0.0000
1773717237.561,52.66,0.2000,0.0000
1773717237.610,52.71,0.2000,0.0000
1773717237.630,52.73,0.2000,0.0000
1773717237.667,52.77,0.2000,0.0000
1773717237.706,52.80,0.2000,0.0000
1773717237.736,52.84,0.2000,0.0000
1773717237.760,52.86,0.2000,0.0000
1773717237.817,52.92,0.2000,0.0000
1773717237.840,52.94,0.2000,0.0000
1773717237.879,52.98,0.2000,0.0000
1773717237.923,53.02,0.2000,0.0000
1773717237.961,53.06,0.2000,0.0000
1773717237.990,53.09,0.2000,0.0000
1773717238.033,53.13,0.2000,0.0000
1773717238.064,53.16,0.2000,0.0000
1773717238.095,53.19,0.2000,0.0000
1773717238.124,53.22,0.2000,0.0000
1773717238.176,53.28,0.2000,0.0000
1773717238.206,53.31,0.2000,0.0000
1773717238.253,53.35,0.2000,0.0000
1773717238.288,53.39,0.2000,0.0000
1773717238.328,53.43,0.2000,0.0000
1773717238.353,53.45,0.2000,0.0000
1773717238.402,53.50,0.2000,0.0000
1773717238.445,53.54,0.2000,0.0000
1773717238.467,53.57,0.2000,0.0000
1773717238.523,53.62,0.2000,0.0000
1773717238.547,53.65,0.2000,0.0000
1773717238.602,53.70,0.2000,0.0000
1773717238.636,53.74,0.2000,0.0000
1773717238.674,53.77,0.2000,0.0000
1773717238.717,53.82,0.2000,0.0000
1773717238.752,53.85,0.2000,0.0000
1773717238.771,53.87,0.2000,0.0000
1773717238.824,53.92,0.2000,0.0000
1773717238.861,53.96,0.2000,0.0000
1773717238.894,53.99,0.2000,0.0000
1773717238.915,54.01,0.2000,0.0000
1773717238.956,54.06,0.2000,0.0000
1773717239.002,54.10,0.2000,0.0000
1773717239.064,54.16,0.2000,0.0000
1773717239.096,54.20,0.2000,0.0000
1773717239.125,54.22,0.2000,0.0000
1773717239.199,54.30,0.2000,0.0000
1773717239.228,54.33,0.2000,0.0000
1773717239.277,54.38,0.2000,0.0000
1773717239.318,54.42,0.2000,0.0000
1773717239.366,54.46,0.2000,0.0000
1773717239.399,54.50,0.2000,0.0000
1773717239.442,54.54,0.2000,0.0000
1773717239.479,54.58,0.2000,0.0000
1773717239.536,54.63,0.2000,0.0000
1773717239.555,54.65,0.2000,0.0000
1773717239.605,54.70,0.2000,0.0000
1773717239.641,54.74,0.2000,0.0000
1773717239.666,54.77,0.2000,0.0000
1773717239.720,54.82,0.2000,0.0000
1773717239.759,54.86,0.2000,0.0000
1773717239.807,54.91,0.2000,0.0000
1773717239.848,54.95,0.2000,0.0000
1773717239.879,54.98,0.2000,0.0000
1773717239.930,55.03,0.2000,0.0000
1773717239.957,55.06,0.2000,0.0000
1773717239.987,55.09,0.2000,0.0000
1773717240.073,55.17,0.2000,0.0000
1773717240.106,55.20,0.2000,0.0000
1773717240.134,55.23,0.2000,0.0000
1773717240.183,55.28,0.2000,0.0000
1773717240.234,55.33,0.2000,0.0000
1773717240.292,55.39,0.2000,0.0000
1773717240.325,55.42,0.2000,0.0000
1773717240.363,55.46,0.2000,0.0000
1773717240.436,55.54,0.2000,0.0000
1773717240.451,55.55,0.2000,0.0000
1773717240.488,55.59,0.2000,0.0000
1773717240.527,55.63,0.2000,0.0000
1773717240.572,55.67,0.2000,0.0000
1773717240.617,55.72,0.2000,0.0000
1773717240.679,55.78,0.2000,0.0000
1773717240.724,55.82,0.2000,0.0000
1773717240.759,55.86,0.2000,0.0000
1773717240.819,55.92,0.2000,0.0000
1773717240.855,55.95,0.2000,0.0000
1773717240.894,55.99,0.2000,0.0000
1773717240.958,56.06,0.2000,0.0000
1773717241.000,56.10,0.2000,0.0000
1773717241.043,56.14,0.2000,0.0000
1773717241.077,56.18,0.2000,0.0000
1773717241.123,56.22,0.2000,0.0000
1773717241.164,56.26,0.2000,0.0000
1773717241.211,56.31,0.2000,0.0000
1773717241.245,56.34,0.2000,0.0000
1773717241.297,56.40,0.2000,0.0000
1773717241.334,56.43,0.2000,0.0000
1773717241.358,56.46,0.2000,0.0000
1773717241.403,56.50,0.2000,0.0000
1773717241.445,56.54,0.2000,0.0000
1773717241.475,56.57,0.2000,0.0000
1773717241.512,56.61,0.2000,0.0000
1773717241.555,56.65,0.2000,0.0000
1773717241.589,56.69,0.2000,0.0000
1773717241.612,56.71,0.2000,0.0000
1773717241.649,56.75,0.2000,0.0000
1773717241.707,56.81,0.2000,0.0000
1773717241.743,56.84,0.2000,0.0000
1773717241.773,56.87,0.2000,0.0000
1773717241.827,56.93,0.2000,0.0000
1773717241.848,56.95,0.2000,0.0000
1773717241.884,56.98,0.2000,0.0000
1773717241.927,57.03,0.2000,0.0000
1773717241.964,57.06,0.2000,0.0000
1773717241.994,57.09,0.2000,0.0000
1773717242.084,57.18,0.2000,0.0000
1773717242.145,57.24,0.2000,0.0000
1773717242.176,57.28,0.2000,0.0000
1773717242.197,57.30,0.2000,0.0000
1773717242.282,57.38,0.2000,0.0000
1773717242.297,57.40,0.2000,0.0000
1773717242.336,57.44,0.2000,0.0000
1773717242.375,57.47,0.2000,0.0000
1773717242.437,57.54,0.2000,0.0000
1773717242.467,57.57,0.2000,0.0000
1773717242.502,57.60,0.2000,0.0000
1773717242.549,57.65,0.2000,0.0000
1773717242.583,57.68,0.2000,0.0000
1773717242.632,57.73,0.2000,0.0000
1773717242.668,57.77,0.2000,0.0000
1773717242.702,57.80,0.2000,0.0000
1773717242.737,57.84,0.2000,0.0000
1773717242.755,57.85,0.2000,0.0000
1773717242.798,57.90,0.2000,0.0000
1773717242.857,57.96,0.2000,0.0000
1773717242.882,57.98,0.2000,0.0000
1773717242.910,58.01,0.2000,0.0000
1773717242.947,58.05,0.2000,0.0000
1773717242.994,58.09,0.2000,0.0000
1773717243.028,58.13,0.2000,0.0000
1773717243.058,58.16,0.2000,0.0000
1773717243.104,58.20,0.2000,0.0000
1773717243.140,58.24,0.2000,0.0000
1773717243.181,58.28,0.2000,0.0000
1773717243.217,58.32,0.2000,0.0000
1773717243.249,58.35,0.2000,0.0000
1773717243.287,58.39,0.2000,0.0000
1773717243.323,58.42,0.2000,0.0000
1773717243.355,58.45,0.2000,0.0000
1773717243.389,58.49,0.2000,0.0000
1773717243.431,58.53,0.2000,0.0000
1773717243.467,58.57,0.2000,0.0000
1773717243.490,58.59,0.2000,0.0000
1773717243.525,58.62,0.2000,0.0000
1773717243.572,58.67,0.2000,0.0000
1773717243.611,58.71,0.2000,0.0000
1773717243.646,58.75,0.2000,0.0000
1773717243.699,58.80,0.2000,0.0000
1773717243.734,58.83,0.2000,0.0000
1773717243.767,58.87,0.2000,0.0000
1773717243.819,58.92,0.2000,0.0000
1773717243.823,58.92,0.2000,0.0000
1773717243.855,58.95,0.2000,0.0000
1773717243.885,58.98,0.2000,0.0000
1773717243.937,59.04,0.2000,0.0000
1773717243.980,59.08,0.2000,0.0000
1773717244.002,59.10,0.2000,0.0000
1773717244.048,59.15,0.2000,0.0000
1773717244.072,59.17,0.2000,0.0000
1773717244.132,59.23,0.2000,0.0000
1773717244.159,59.26,0.2000,0.0000
1773717244.196,59.30,0.2000,0.0000
1773717244.239,59.34,0.2000,0.0000
1773717244.272,59.37,0.2000,0.0000
1773717244.301,59.40,0.2000,0.0000
1773717244.352,59.45,0.2000,0.0000
1773717244.388,59.49,0.2000,0.0000
1773717244.420,59.52,0.2000,0.0000
1773717244.474,59.57,0.2000,0.0000
1773717244.506,59.61,0.2000,0.0000
1773717244.533,59.63,0.2000,0.0000
1773717244.565,59.66,0.2000,0.0000
1773717244.622,59.72,0.2000,0.0000
1773717244.645,59.74,0.2000,0.0000
1773717244.682,59.78,0.2000,0.0000
1773717244.712,59.81,0.2000,0.0000
1773717244.741,59.84,0.2000,0.0000
1773717244.791,59.89,0.2000,0.0000
1773717244.825,59.92,0.2000,0.0000
1773717244.861,59.96,0.2000,0.0000
1773717244.886,59.99,0.2000,0.0000
1773717244.934,60.03,0.2000,0.0000
1773717244.971,60.07,0.2000,0.0000
1773717245.011,60.11,0.2000,0.0000
1773717245.037,60.14,0.2000,0.0000
1773717245.072,60.17,0.2000,0.0000
1773717245.111,60.21,0.2000,0.0000
1773717245.147,60.25,0.2000,0.0000
1773717245.181,60.28,0.2000,0.0000
1773717245.208,60.31,0.2000,0.0000
1773717245.250,60.35,0.2000,0.0000
1773717245.311,60.41,0.2000,0.0000
1773717245.350,60.45,0.2000,0.0000
1773717245.394,60.49,0.2000,0.0000
1773717245.437,60.54,0.2000,0.0000
1773717245.462,60.56,0.2000,0.0000
1773717245.487,60.59,0.2000,0.0000
1773717245.534,60.63,0.2000,0.0000
1773717245.562,60.66,0.2000,0.0000
1773717245.595,60.69,0.2000,0.0000
1773717245.647,60.75,0.2000,0.0000
1773717245.680,60.78,0.2000,0.0000
1773717245.706,60.81,0.2000,0.0000
1773717245.749,60.85,0.2000,0.0000
1773717245.767,60.87,0.2000,0.0000
1773717245.808,60.91,0.2000,0.0000
1773717245.842,60.94,0.2000,0.0000
1773717245.874,60.97,0.2000,0.0000
1773717245.922,61.02,0.2000,0.0000
1773717245.948,61.05,0.2000,0.0000
1773717245.984,61.08,0.2000,0.0000
1773717246.023,61.12,0.2000,0.0000
1773717246.086,61.19,0.2000,0.0000
1773717246.096,61.19,0.2000,0.0000
1773717246.119,61.22,0.2000,0.0000
1773717246.155,61.25,0.2000,0.0000
1773717246.178,61.28,0.2000,0.0000
1773717246.221,61.32,0.2000,0.0000
1773717246.247,61.35,0.2000,0.0000
1773717246.280,61.38,0.2000,0.0000
1773717246.325,61.42,0.2000,0.0000
1773717246.359,61.46,0.2000,0.0000
1773717246.392,61.49,0.2000,0.0000
1773717246.426,61.53,0.2000,0.0000
1773717246.460,61.56,0.2000,0.0000
1773717246.528,61.63,0.2000,0.0000
1773717246.561,61.66,0.2000,0.0000
1773717246.573,61.67,0.2000,0.0000
1773717246.600,61.70,0.2000,0.0000
1773717246.639,61.74,0.2000,0.0000
1773717246.684,61.78,0.2000,0.0000
1773717246.719,61.82,0.2000,0.0000
1773717246.773,61.87,0.2000,0.0000
1773717246.812,61.91,0.2000,0.0000
1773717246.846,61.95,0.2000,0.0000
1773717246.878,61.98,0.2000,0.0000
1773717246.908,62.01,0.2000,0.0000
1773717246.942,62.04,0.2000,0.0000
1773717246.982,62.08,0.2000,0.0000
1773717247.022,62.12,0.2000,0.0000
1773717247.047,62.15,0.2000,0.0000
1773717247.080,62.18,0.2000,0.0000
1773717247.112,62.21,0.2000,0.0000
1773717247.169,62.27,0.2000,0.0000
1773717247.205,62.30,0.2000,0.0000
1773717247.236,62.34,0.2000,0.0000
1773717247.268,62.37,0.2000,0.0000
1773717247.299,62.40,0.2000,0.0000
1773717247.331,62.43,0.2000,0.0000
1773717247.362,62.46,0.2000,0.0000
1773717247.403,62.50,0.2000,0.0000
1773717247.436,62.54,0.2000,0.0000
1773717247.473,62.57,0.2000,0.0000
1773717247.503,62.60,0.2000,0.0000
1773717247.547,62.65,0.2000,0.0000
1773717247.570,62.67,0.2000,0.0000
1773717247.633,62.73,0.2000,0.0000
1773717247.669,62.77,0.2000,0.0000
1773717247.690,62.79,0.2000,0.0000
1773717247.743,62.84,0.2000,0.0000
1773717247.787,62.89,0.2000,0.0000
1773717247.819,62.92,0.2000,0.0000
1773717247.857,62.96,0.2000,0.0000
1773717247.891,62.99,0.2000,0.0000
1773717247.922,63.02,0.2000,0.0000
1773717247.968,63.07,0.2000,0.0000
1773717248.018,63.12,0.2000,0.0000
1773717248.051,63.15,0.2000,0.0000
1773717248.083,63.18,0.2000,0.0000
1773717248.123,63.22,0.2000,0.0000
1773717248.150,63.25,0.2000,0.0000
1773717248.198,63.30,0.2000,0.0000
1773717248.229,63.33,0.2000,0.0000
1773717248.268,63.37,0.2000,0.0000
1773717248.310,63.41,0.2000,0.0000
1773717248.354,63.45,0.2000,0.0000
1773717248.392,63.49,0.2000,0.0000
1773717248.428,63.53,0.2000,0.0000
1773717248.473,63.57,0.2000,0.0000
1773717248.506,63.61,0.2000,0.0000
1773717248.577,63.68,0.2000,0.0000
1773717248.615,63.71,0.2000,0.0000
1773717248.649,63.75,0.2000,0.0000
1773717248.681,63.78,0.2000,0.0000
1773717248.714,63.81,0.2000,0.0000
1773717248.756,63.86,0.2000,0.0000
1773717248.795,63.89,0.2000,0.0000
1773717248.814,63.91,0.2000,0.0000
1773717248.865,63.96,0.2000,0.0000
1773717248.888,63.99,0.2000,0.0000
1773717248.941,64.04,0.2000,0.0000
1773717248.970,64.07,0.2000,0.0000
1773717249.012,64.11,0.2000,0.0000
1773717249.039,64.14,0.2000,0.0000
1773717249.071,64.17,0.2000,0.0000
1773717249.123,64.22,0.2000,0.0000
1773717249.160,64.26,0.2000,0.0000
1773717249.189,64.29,0.2000,0.0000
1773717249.224,64.32,0.2000,0.0000
1773717249.260,64.36,0.2000,0.0000
1773717249.295,64.39,0.2000,0.0000
1773717249.346,64.45,0.2000,0.0000
1773717249.381,64.48,0.2000,0.0000
1773717249.406,64.50,0.2000,0.0000
1773717249.445,64.54,0.2000,0.0000
1773717249.491,64.59,0.2000,0.0000
1773717249.515,64.61,0.2000,0.0000
1773717249.537,64.64,0.2000,0.0000
1773717249.586,64.69,0.2000,0.0000
1773717249.616,64.71,0.2000,0.0000
1773717249.652,64.75,0.2000,0.0000
1773717249.684,64.78,0.2000,0.0000
1773717249.712,64.81,0.2000,0.0000
1773717249.750,64.85,0.2000,0.0000
1773717249.779,64.88,0.2000,0.0000
1773717249.818,64.92,0.2000,0.0000
1773717249.857,64.96,0.2000,0.0000
1773717249.882,64.98,0.2000,0.0000
1773717249.927,65.03,0.2000,0.0000
1773717249.962,65.06,0.2000,0.0000
1773717249.993,65.09,0.2000,0.0000
1773717250.020,65.12,0.2000,0.0000
1773717250.059,65.16,0.2000,0.0000
1773717250.092,65.19,0.2000,0.0000
1773717250.137,65.24,0.2000,0.0000
1773717250.165,65.26,0.2000,0.0000
1773717250.217,65.32,0.2000,0.0000
1773717250.240,65.34,0.2000,0.0000
1773717250.293,65.39,0.2000,0.0000
1773717250.319,65.42,0.2000,0.0000
1773717250.348,65.45,0.2000,0.0000
1773717250.397,65.50,0.2000,0.0000
1773717250.432,65.53,0.2000,0.0000
1773717250.461,65.56,0.2000,0.0000
1773717250.502,65.60,0.2000,0.0000
1773717250.553,65.65,0.2000,0.0000
1773717250.569,65.67,0.2000,0.0000
1773717250.612,65.71,0.2000,0.0000
1773717250.654,65.75,0.2000,0.0000
1773717250.679,65.78,0.2000,0.0000
1773717250.734,65.83,0.2000,0.0000
1773717250.753,65.85,0.2000,0.0000
1773717250.788,65.89,0.2000,0.0000
1773717250.838,65.94,0.2000,0.0000
1773717250.869,65.97,0.2000,0.0000
1773717250.917,66.02,0.2000,0.0000
1773717250.944,66.04,0.2000,0.0000
1773717250.979,66.08,0.2000,0.0000
1773717251.012,66.11,0.2000,0.0000
1773717251.040,66.14,0.2000,0.0000
1773717251.080,66.18,0.2000,0.0000
1773717251.112,66.21,0.2000,0.0000
1773717251.163,66.26,0.2000,0.0000
1773717251.194,66.29,0.2000,0.0000
1773717251.221,66.32,0.2000,0.0000
1773717251.266,66.37,0.2000,0.0000
1773717251.312,66.41,0.2000,0.0000
1773717251.354,66.45,0.2000,0.0000
1773717251.392,66.49,0.2000,0.0000
1773717251.439,66.54,0.2000,0.0000
1773717251.486,66.58,0.2000,0.0000
1773717251.517,66.62,0.2000,0.0000
1773717251.568,66.67,0.2000,0.0000
1773717251.606,66.71,0.2000,0.0000
1773717251.642,66.74,0.2000,0.0000
1773717251.699,66.80,0.2000,0.0000
1773717251.734,66.83,0.2000,0.0000
1773717251.758,66.86,0.2000,0.0000
1773717251.799,66.90,0.2000,0.0000
1773717251.829,66.93,0.2000,0.0000
1773717251.858,66.96,0.2000,0.0000
1773717251.907,67.01,0.2000,0.0000
1773717251.943,67.04,0.2000,0.0000
1773717251.973,67.07,0.2000,0.0000
1773717252.001,67.10,0.2000,0.0000
1773717252.052,67.15,0.2000,0.0000
1773717252.086,67.19,0.2000,0.0000
1773717252.119,67.22,0.2000,0.0000
1773717252.161,67.26,0.2000,0.0000
1773717252.195,67.29,0.2000,0.0000
1773717252.232,67.33,0.2000,0.0000
1773717252.254,67.35,0.2000,0.0000
1773717252.297,67.40,0.2000,0.0000
1773717252.324,67.42,0.2000,0.0000
1773717252.371,67.47,0.2000,0.0000
1773717252.405,67.50,0.2000,0.0000
1773717252.433,67.53,0.2000,0.0000
1773717252.463,67.56,0.2000,0.0000
1773717252.497,67.60,0.2000,0.0000
1773717252.528,67.63,0.2000,0.0000
1773717252.579,67.68,0.2000,0.0000
1773717252.623,67.72,0.2000,0.0000
1773717252.653,67.75,0.2000,0.0000
1773717252.686,67.79,0.2000,0.0000
1773717252.719,67.82,0.2000,0.0000
1773717252.747,67.85,0.2000,0.0000
1773717252.789,67.89,0.2000,0.0000
1773717252.818,67.92,0.2000,0.0000
1773717252.867,67.97,0.2000,0.0000
1773717252.888,67.99,0.2000,0.0000
1773717252.921,68.02,0.2000,0.0000
1773717252.941,68.04,0.2000,0.0000
1773717252.990,68.09,0.2000,0.0000
1773717253.024,68.12,0.2000,0.0000
1773717253.060,68.16,0.2000,0.0000
1773717253.092,68.19,0.2000,0.0000
1773717253.141,68.24,0.2000,0.0000
1773717253.166,68.27,0.2000,0.0000
1773717253.211,68.31,0.2000,0.0000
1773717253.233,68.33,0.2000,0.0000
1773717253.272,68.37,0.2000,0.0000
1773717253.293,68.39,0.2000,0.0000
1773717253.330,68.43,0.2000,0.0000
1773717253.357,68.46,0.2000,0.0000
1773717253.390,68.49,0.2000,0.0000
1773717253.430,68.53,0.2000,0.0000
1773717253.459,68.56,0.2000,0.0000
1773717253.484,68.58,0.2000,0.0000
1773717253.521,68.62,0.2000,0.0000
1773717253.552,68.65,0.2000,0.0000
1773717253.590,68.69,0.2000,0.0000
1773717253.620,68.72,0.2000,0.0000
1773717253.663,68.76,0.2000,0.0000
1773717253.694,68.79,0.2000,0.0000
1773717253.721,68.82,0.2000,0.0000
1773717253.766,68.87,0.2000,0.0000
1773717253.811,68.91,0.2000,0.0000
1773717253.869,68.97,0.2000,0.0000
1773717253.870,68.97,0.2000,0.0000
1773717253.902,69.00,0.2000,0.0000
1773717253.931,69.03,0.2000,0.0000
1773717253.968,69.07,0.2000,0.0000
1773717254.002,69.10,0.2000,0.0000
1773717254.038,69.14,0.2000,0.0000
1773717254.081,69.18,0.2000,0.0000
1773717254.122,69.22,0.2000,0.0000
1773717254.147,69.25,0.2000,0.0000
1773717254.183,69.28,0.2000,0.0000
1773717254.219,69.32,0.2000,0.0000
1773717254.259,69.36,0.2000,0.0000
1773717254.304,69.40,0.2000,0.0000
1773717254.340,69.44,0.2000,0.0000
1773717254.396,69.49,0.2000,0.0000
1773717254.441,69.54,0.2000,0.0000
1773717254.462,69.56,0.2000,0.0000
1773717254.493,69.59,0.2000,0.0000
1773717254.542,69.64,0.2000,0.0000
1773717254.586,69.68,0.2000,0.0000
1773717254.613,69.71,0.2000,0.0000
1773717254.662,69.76,0.2000,0.0000
1773717254.701,69.80,0.2000,0.0000
1773717254.749,69.85,0.2000,0.0000
1773717254.776,69.88,0.2000,0.0000
1773717254.813,69.91,0.2000,0.0000
1773717254.849,69.95,0.2000,0.0000
1773717254.876,69.98,0.2000,0.0000
1773717254.930,70.03,0.2000,0.0000
1773717254.959,70.06,0.2000,0.0000
1773717254.999,70.10,0.2000,0.0000
1773717255.032,70.13,0.2000,0.0000
1773717255.058,70.16,0.2000,0.0000
1773717255.095,70.19,0.2000,0.0000
1773717255.133,70.23,0.2000,0.0000
1773717255.184,70.28,0.2000,0.0000
1773717255.224,70.32,0.2000,0.0000
1773717255.252,70.35,0.2000,0.0000
1773717255.291,70.39,0.2000,0.0000
1773717255.331,70.43,0.2000,0.0000
1773717255.368,70.47,0.2000,0.0000
1773717255.410,70.51,0.2000,0.0000
1773717255.441,70.54,0.2000,0.0000
1773717255.472,70.57,0.2000,0.0000
1773717255.515,70.61,0.2000,0.0000
1773717255.543,70.64,0.2000,0.0000
1773717255.592,70.69,0.2000,0.0000
1773717255.635,70.73,0.2000,0.0000
1773717255.656,70.76,0.2000,0.0000
1773717255.687,70.79,0.2000,0.0000
1773717255.732,70.83,0.2000,0.0000
1773717255.765,70.86,0.2000,0.0000
1773717255.801,70.90,0.2000,0.0000
1773717255.843,70.94,0.2000,0.0000
1773717255.874,70.97,0.2000,0.0000
1773717255.919,71.02,0.2000,0.0000
1773717255.940,71.04,0.2000,0.0000
1773717255.986,71.08,0.2000,0.0000
1773717256.013,71.11,0.2000,0.0000
1773717256.045,71.14,0.2000,0.0000
1773717256.095,71.19,0.2000,0.0000
1773717256.124,71.22,0.2000,0.0000
1773717256.168,71.27,0.2000,0.0000
1773717256.201,71.30,0.2000,0.0000
1773717256.247,71.35,0.2000,0.0000
1773717256.287,71.39,0.2000,0.0000
1773717256.313,71.41,0.2000,0.0000
1773717256.354,71.45,0.2000,0.0000
1773717256.374,71.47,0.2000,0.0000
1773717256.410,71.51,0.2000,0.0000
1773717256.429,71.53,0.2000,0.0000
1773717256.463,71.56,0.2000,0.0000
1773717256.499,71.60,0.2000,0.0000
1773717256.541,71.64,0.2000,0.0000
1773717256.579,71.68,0.2000,0.0000
1773717256.612,71.71,0.2000,0.0000
1773717256.637,71.74,0.2000,0.0000
1773717256.663,71.76,0.2000,0.0000
1773717256.699,71.80,0.2000,0.0000
1773717256.728,71.83,0.2000,0.0000
1773717256.782,71.88,0.2000,0.0000
1773717256.816,71.92,0.2000,0.0000
1773717256.849,71.95,0.2000,0.0000
1773717256.874,71.97,0.2000,0.0000
1773717256.918,72.02,0.2000,0.0000
1773717256.953,72.05,0.2000,0.0000
1773717256.984,72.08,0.2000,0.0000
1773717257.015,72.11,0.2000,0.0000
1773717257.055,72.15,0.2000,0.0000
1773717257.076,72.18,0.2000,0.0000
1773717257.118,72.22,0.2000,0.0000
1773717257.147,72.25,0.2000,0.0000
1773717257.194,72.29,0.2000,0.0000
1773717257.221,72.32,0.2000,0.0000
1773717257.261,72.36,0.2000,0.0000
1773717257.299,72.40,0.2000,0.0000
1773717257.344,72.44,0.2000,0.0000
1773717257.375,72.47,0.2000,0.0000
1773717257.416,72.51,0.2000,0.0000
1773717257.437,72.54,0.2000,0.0000
1773717257.489,72.59,0.2000,0.0000
1773717257.529,72.63,0.2000,0.0000
1773717257.563,72.66,0.2000,0.0000
1773717257.602,72.70,0.2000,0.0000
1773717257.636,72.73,0.2000,0.0000
1773717257.661,72.76,0.2000,0.0000
1773717257.705,72.80,0.2000,0.0000
1773717257.736,72.84,0.2000,0.0000
1773717257.769,72.87,0.2000,0.0000
1773717257.805,72.90,0.2000,0.0000
1773717257.839,72.94,0.2000,0.0000
1773717257.874,72.97,0.2000,0.0000
1773717257.931,73.03,0.2000,0.0000
1773717257.965,73.06,0.2000,0.0000
1773717257.986,73.09,0.2000,0.0000
1773717258.035,73.13,0.2000,0.0000
1773717258.077,73.18,0.2000,0.0000
1773717258.108,73.21,0.2000,0.0000
1773717258.142,73.24,0.2000,0.0000
1773717258.186,73.29,0.2000,0.0000
1773717258.221,73.32,0.2000,0.0000
1773717258.275,73.37,0.2000,0.0000
1773717258.303,73.40,0.2000,0.0000
1773717258.340,73.44,0.2000,0.0000
1773717258.373,73.47,0.2000,0.0000
1773717258.398,73.50,0.2000,0.0000
1773717258.448,73.55,0.2000,0.0000
1773717258.481,73.58,0.2000,0.0000
1773717258.530,73.63,0.2000,0.0000
1773717258.563,73.66,0.2000,0.0000
1773717258.609,73.71,0.2000,0.0000
1773717258.651,73.75,0.2000,0.0000
1773717258.698,73.80,0.2000,0.0000
1773717258.737,73.84,0.2000,0.0000
1773717258.772,73.87,0.2000,0.0000
1773717258.807,73.91,0.2000,0.0000
1773717258.847,73.95,0.2000,0.0000
1773717258.902,74.00,0.2000,0.0000
1773717258.929,74.03,0.2000,0.0000
1773717258.973,74.07,0.2000,0.0000
1773717259.038,74.14,0.2000,0.0000
1773717259.059,74.16,0.2000,0.0000
1773717259.088,74.19,0.2000,0.0000
1773717259.138,74.24,0.2000,0.0000
1773717259.195,74.29,0.2000,0.0000
1773717259.210,74.31,0.2000,0.0000
1773717259.269,74.37,0.2000,0.0000
1773717259.313,74.41,0.2000,0.0000
1773717259.344,74.44,0.2000,0.0000
1773717259.407,74.51,0.2000,0.0000
1773717259.464,74.56,0.2000,0.0000
1773717259.512,74.61,0.2000,0.0000
1773717259.533,74.63,0.2000,0.0000
1773717259.579,74.68,0.2000,0.0000
1773717259.624,74.72,0.2000,0.0000
1773717259.682,74.78,0.2000,0.0000
1773717259.719,74.82,0.2000,0.0000
1773717259.756,74.86,0.2000,0.0000
1773717259.834,74.93,0.2000,0.0000
1773717259.895,74.99,0.2000,0.0000
1773717259.921,75.02,0.2000,0.0000
1773717259.959,75.06,0.2000,0.0000
1773717259.994,75.09,0.2000,0.0000
1773717260.027,75.13,0.2000,0.0000
1773717260.079,75.18,0.2000,0.0000
1773717260.130,75.23,0.2000,0.0000
1773717260.165,75.26,0.2000,0.0000
1773717260.201,75.30,0.2000,0.0000
1773717260.240,75.34,0.2000,0.0000
1773717260.286,75.39,0.2000,0.0000
1773717260.334,75.43,0.2000,0.0000
1773717260.394,75.49,0.2000,0.0000
1773717260.427,75.53,0.2000,0.0000
1773717260.483,75.58,0.2000,0.0000
1773717260.541,75.64,0.2000,0.0000
1773717260.571,75.67,0.2000,0.0000
1773717260.619,75.72,0.2000,0.0000
1773717260.648,75.75,0.2000,0.0000
1773717260.703,75.80,0.2000,0.0000
1773717260.741,75.84,0.2000,0.0000
1773717260.792,75.89,0.2000,0.0000
1773717260.831,75.93,0.2000,0.0000
1773717260.866,75.97,0.2000,0.0000
1773717260.897,76.00,0.2000,0.0000
1773717260.925,76.02,0.2000,0.0000
1773717260.995,76.09,0.2000,0.0000
1773717261.022,76.12,0.2000,0.0000
1773717261.067,76.17,0.2000,0.0000
1773717261.097,76.20,0.2000,0.0000
1773717261.133,76.23,0.2000,0.0000
1773717261.170,76.27,0.2000,0.0000
1773717261.208,76.31,0.2000,0.0000
