timestamp,elapsed_s,num_detections,det_classes,det_confidences,det_areas,det_center_xs,det_center_ys
1773717225.340,40.44,0,,,,,
1773717225.383,40.48,0,,,,,
1773717225.415,40.51,0,,,,,
1773717225.451,40.55,0,,,,,
1773717225.475,40.57,0,,,,,
1773717225.511,40.61,0,,,,,
1773717225.543,40.64,0,,,,,
1773717225.578,40.68,0,,,,,
1773717225.615,40.71,0,,,,,
1773717225.660,40.76,0,,,,,
1773717225.691,40.79,0,,,,,
1773717225.722,40.82,0,,,,,
1773717225.760,40.86,0,,,,,
1773717225.795,40.89,0,,,,,
1773717225.830,40.93,0,,,,,
1773717225.879,40.98,0,,,,,
1773717225.913,41.01,0,,,,,
1773717225.941,41.04,0,,,,,
1773717225.975,41.07,0,,,,,
1773717226.020,41.12,0,,,,,
1773717226.046,41.14,0,,,,,
1773717226.068,41.17,0,,,,,
1773717226.115,41.21,0,,,,,
1773717226.163,41.26,0,,,,,
1773717226.195,41.29,0,,,,,
1773717226.240,41.34,0,,,,,
1773717226.286,41.38,0,,,,,
1773717226.315,41.41,0,,,,,
1773717226.351,41.45,0,,,,,
1773717226.400,41.50,0,,,,,
1773717226.420,41.52,0,,,,,
1773717226.461,41.56,0,,,,,
1773717226.494,41.59,0,,,,,
1773717226.540,41.64,0,,,,,
1773717226.560,41.66,0,,,,,
1773717226.591,41.69,0,,,,,
1773717226.618,41.72,0,,,,,
1773717226.654,41.75,0,,,,,
1773717226.690,41.79,0,,,,,
1773717226.725,41.82,0,,,,,
1773717226.770,41.87,0,,,,,
1773717226.806,41.91,0,,,,,
1773717226.835,41.93,0,,,,,
1773717226.881,41.98,0,,,,,
1773717226.905,42.00,0,,,,,
1773717226.948,42.05,0,,,,,
1773717226.993,42.09,0,,,,,
1773717227.050,42.15,0,,,,,
1773717227.094,42.19,0,,,,,
1773717227.118,42.22,0,,,,,
1773717227.156,42.26,0,,,,,
1773717227.193,42.29,0,,,,,
1773717227.253,42.35,0,,,,,
1773717227.308,42.41,0,,,,,
1773717227.347,42.45,0,,,,,
1773717227.387,42.49,0,,,,,
1773717227.425,42.52,0,,,,,
1773717227.450,42.55,0,,,,,
1773717227.508,42.61,0,,,,,
1773717227.544,42.64,0,,,,,
1773717227.586,42.69,0,,,,,
1773717227.626,42.72,0,,,,,
1773717227.698,42.80,0,,,,,
1773717227.721,42.82,0,,,,,
1773717227.754,42.85,0,,,,,
1773717227.805,42.90,0,,,,,
1773717227.848,42.95,0,,,,,
1773717227.893,42.99,0,,,,,
1773717227.922,43.02,0,,,,,
1773717227.955,43.05,0,,,,,
1773717227.996,43.09,0,,,,,
1773717228.039,43.14,0,,,,,
1773717228.067,43.17,0,,,,,
1773717228.125,43.22,0,,,,,
1773717228.156,43.26,0,,,,,
1773717228.200,43.30,0,,,,,
1773717228.250,43.35,0,,,,,
1773717228.272,43.37,0,,,,,
1773717228.333,43.43,0,,,,,
1773717228.376,43.47,0,,,,,
1773717228.410,43.51,0,,,,,
1773717228.434,43.53,0,,,,,
1773717228.488,43.59,0,,,,,
1773717228.525,43.62,0,,,,,
1773717228.554,43.65,0,,,,,
1773717228.623,43.72,0,,,,,
1773717228.659,43.76,0,,,,,
1773717228.680,43.78,0,,,,,
1773717228.746,43.84,0,,,,,
1773717228.770,43.87,0,,,,,
1773717228.811,43.91,0,,,,,
1773717228.861,43.96,0,,,,,
1773717228.892,43.99,0,,,,,
1773717228.933,44.03,0,,,,,
1773717228.992,44.09,0,,,,,
1773717229.023,44.12,0,,,,,
1773717229.052,44.15,0,,,,,
1773717229.093,44.19,0,,,,,
1773717229.144,44.24,0,,,,,
1773717229.176,44.28,0,,,,,
1773717229.220,44.32,0,,,,,
1773717229.259,44.36,0,,,,,
1773717229.281,44.38,0,,,,,
1773717229.333,44.43,0,,,,,
1773717229.401,44.50,0,,,,,
1773717229.421,44.52,0,,,,,
1773717229.467,44.57,0,,,,,
1773717229.506,44.61,0,,,,,
1773717229.541,44.64,0,,,,,
1773717229.573,44.67,0,,,,,
1773717229.615,44.71,1,person,0.255,46721,555.9,141.5
1773717229.652,44.75,1,person,0.257,45462,557.8,140.6
1773717229.696,44.80,0,,,,,
1773717229.733,44.83,2,person|person,0.371|0.291,61157|39104,530.3|569.3,141.6|141.4
1773717229.766,44.87,1,person,0.328,63352,526.6,141.7
1773717229.804,44.90,0,,,,,
1773717229.839,44.94,1,person,0.324,64047,525.3,141.6
1773717229.876,44.98,0,,,,,
1773717229.905,45.00,0,,,,,
1773717229.952,45.05,0,,,,,
1773717229.982,45.08,0,,,,,
1773717230.021,45.12,0,,,,,
1773717230.058,45.16,0,,,,,
1773717230.110,45.21,0,,,,,
1773717230.144,45.24,0,,,,,
1773717230.187,45.29,0,,,,,
1773717230.242,45.34,0,,,,,
1773717230.276,45.37,0,,,,,
1773717230.324,45.42,0,,,,,
1773717230.348,45.45,0,,,,,
1773717230.396,45.50,0,,,,,
1773717230.430,45.53,0,,,,,
1773717230.467,45.57,0,,,,,
1773717230.512,45.61,0,,,,,
1773717230.535,45.63,0,,,,,
1773717230.584,45.68,0,,,,,
1773717230.642,45.74,0,,,,,
1773717230.685,45.78,0,,,,,
1773717230.708,45.81,0,,,,,
1773717230.740,45.84,0,,,,,
1773717230.773,45.87,0,,,,,
1773717230.796,45.89,0,,,,,
1773717230.853,45.95,0,,,,,
